date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday
2024-07-24,P020,Stationary,21,22,50,0,Rainy,Monsoon,High,No,No
2024-07-24,P015,Utilities,0,3,2000,0,Rainy,Monsoon,Low,No,No
2024-07-24,P013,Utilities,7,10,300,0,Rainy,Monsoon,High,No,No
2024-07-24,P038,Utilities,3,6,450,0,Rainy,Monsoon,Medium,No,No
2024-07-24,P017,Beauty,1,2,199,0,Rainy,Monsoon,Low,No,No
2024-07-24,P010,Hot Beverages,5,6,180,20,Rainy,Monsoon,Medium,Yes,No
2024-07-24,P029,Electronics,3,3,2800,5,Rainy,Monsoon,Medium,Yes,No
2024-07-24,P022,Travel Necessaries,6,6,2500,0,Rainy,Monsoon,High,No,No
2024-07-24,P026,Clothes,6,9,999,0,Rainy,Monsoon,Medium,No,No
2024-07-24,P012,Cold Beverages,6,8,35,0,Rainy,Monsoon,Medium,No,No
2024-07-24,P027,Beauty,5,7,100,0,Rainy,Monsoon,Medium,No,No
2024-07-24,P038,Utilities,3,3,450,25,Rainy,Monsoon,Medium,Yes,No
2024-07-24,P011,Cold Beverages,8,8,20,0,Rainy,Monsoon,Medium,No,No
2024-07-25,P003,Clothes,8,11,499,20,Humid,Monsoon,Medium,Yes,No
2024-07-25,P003,Clothes,11,13,499,0,Humid,Monsoon,High,No,No
2024-07-25,P036,Beauty,3,5,899,0,Humid,Monsoon,Medium,No,No
2024-07-25,P024,Sweets,8,9,400,0,Humid,Monsoon,Medium,No,No
2024-07-25,P009,Hot Beverages,5,8,120,0,Humid,Monsoon,Medium,No,No
2024-07-25,P033,Clothes,6,8,899,0,Humid,Monsoon,Medium,No,No
2024-07-25,P021,Travel Necessaries,1,4,700,0,Humid,Monsoon,Low,No,No
2024-07-25,P034,Stationary,11,14,1200,0,Humid,Monsoon,High,No,No
2024-07-25,P028,Sweets,11,11,250,0,Humid,Monsoon,Medium,No,No
2024-07-25,P021,Travel Necessaries,1,2,700,5,Humid,Monsoon,Low,Yes,No
2024-07-25,P026,Clothes,12,12,999,0,Humid,Monsoon,High,No,No
2024-07-25,P011,Cold Beverages,5,7,20,0,Humid,Monsoon,Medium,No,No
2024-07-25,P035,Groceries,7,9,260,0,Humid,Monsoon,Low,No,No
2024-07-25,P001,Clothes,3,4,799,20,Humid,Monsoon,Low,Yes,No
2024-07-25,P012,Cold Beverages,6,6,35,0,Humid,Monsoon,Medium,No,No
2024-07-25,P034,Stationary,19,21,1200,0,Humid,Monsoon,High,No,No
2024-07-25,P026,Clothes,6,6,999,0,Humid,Monsoon,Medium,No,No
2024-07-26,P005,Electronics,4,5,25000,0,Humid,Monsoon,High,No,No
2024-07-26,P016,Utilities,1,3,35000,0,Humid,Monsoon,Low,No,No
2024-07-26,P010,Hot Beverages,8,8,180,0,Humid,Monsoon,Medium,No,No
2024-07-26,P021,Travel Necessaries,4,5,700,25,Humid,Monsoon,High,Yes,No
2024-07-26,P032,Groceries,5,7,120,0,Humid,Monsoon,Low,No,No
2024-07-26,P033,Clothes,4,7,899,0,Humid,Monsoon,Low,No,No
2024-07-26,P036,Beauty,4,6,899,0,Humid,Monsoon,Medium,No,No
2024-07-26,P032,Groceries,9,9,120,0,Humid,Monsoon,Medium,No,No
2024-07-26,P017,Beauty,2,2,199,0,Humid,Monsoon,Low,No,No
2024-07-26,P040,Sweets,16,18,600,25,Humid,Monsoon,High,Yes,No
2024-07-26,P003,Clothes,11,14,499,15,Humid,Monsoon,High,Yes,No
2024-07-26,P002,Clothes,2,5,1499,0,Humid,Monsoon,Low,No,No
2024-07-26,P023,Sweets,4,5,600,0,Humid,Monsoon,Low,No,No
2024-07-26,P015,Utilities,3,4,2000,5,Humid,Monsoon,Medium,Yes,No
2024-07-26,P017,Beauty,4,7,199,0,Humid,Monsoon,Medium,No,No
2024-07-26,P039,Cold Beverages,7,7,300,0,Humid,Monsoon,Medium,No,No
2024-07-26,P017,Beauty,5,8,199,0,Humid,Monsoon,Medium,No,No
2024-07-26,P036,Beauty,1,2,899,0,Humid,Monsoon,Low,No,No
2024-07-26,P022,Travel Necessaries,5,6,2500,25,Humid,Monsoon,High,Yes,No
2024-07-26,P039,Cold Beverages,3,3,300,0,Humid,Monsoon,Low,No,No
2024-07-27,P027,Beauty,3,5,100,0,Rainy,Monsoon,Medium,No,Yes
2024-07-27,P010,Hot Beverages,7,10,180,0,Rainy,Monsoon,Medium,No,Yes
2024-07-27,P006,Electronics,7,8,3500,0,Rainy,Monsoon,High,No,Yes
2024-07-27,P031,Groceries,10,12,220,0,Rainy,Monsoon,Medium,No,Yes
2024-07-27,P005,Electronics,2,4,25000,0,Rainy,Monsoon,Medium,No,Yes
2024-07-27,P029,Electronics,2,5,2800,0,Rainy,Monsoon,Medium,No,Yes
2024-07-27,P004,Electronics,3,6,15000,0,Rainy,Monsoon,Medium,No,Yes
2024-07-27,P029,Electronics,1,3,2800,0,Rainy,Monsoon,Low,No,Yes
2024-07-27,P001,Clothes,8,10,799,10,Rainy,Monsoon,Medium,Yes,Yes
2024-07-27,P029,Electronics,6,9,2800,0,Rainy,Monsoon,High,No,Yes
2024-07-27,P004,Electronics,2,2,15000,0,Rainy,Monsoon,Medium,No,Yes
2024-07-27,P003,Clothes,9,11,499,0,Rainy,Monsoon,Medium,No,Yes
2024-07-27,P015,Utilities,3,4,2000,0,Rainy,Monsoon,Medium,No,Yes
2024-07-27,P021,Travel Necessaries,1,4,700,0,Rainy,Monsoon,Low,No,Yes
2024-07-28,P039,Cold Beverages,8,8,300,0,Rainy,Monsoon,Medium,No,Yes
2024-07-28,P009,Hot Beverages,5,6,120,0,Rainy,Monsoon,Medium,No,Yes
2024-07-28,P027,Beauty,7,8,100,0,Rainy,Monsoon,High,No,Yes
2024-07-28,P004,Electronics,7,8,15000,15,Rainy,Monsoon,High,Yes,Yes
2024-07-28,P002,Clothes,10,12,1499,5,Rainy,Monsoon,High,Yes,Yes
2024-07-28,P022,Travel Necessaries,2,5,2500,0,Rainy,Monsoon,Medium,No,Yes
2024-07-28,P013,Utilities,8,11,300,5,Rainy,Monsoon,High,Yes,Yes
2024-07-28,P017,Beauty,6,9,199,0,Rainy,Monsoon,High,No,Yes
2024-07-28,P020,Stationary,8,8,50,0,Rainy,Monsoon,Medium,No,Yes
2024-07-28,P017,Beauty,2,5,199,0,Rainy,Monsoon,Low,No,Yes
2024-07-28,P024,Sweets,9,12,400,0,Rainy,Monsoon,Medium,No,Yes
2024-07-28,P029,Electronics,1,4,2800,0,Rainy,Monsoon,Low,No,Yes
2024-07-29,P017,Beauty,5,8,199,0,Humid,Monsoon,Medium,No,No
2024-07-29,P017,Beauty,2,4,199,0,Humid,Monsoon,Low,No,No
2024-07-29,P011,Cold Beverages,9,9,20,25,Humid,Monsoon,Medium,Yes,No
2024-07-29,P022,Travel Necessaries,0,2,2500,0,Humid,Monsoon,Low,No,No
2024-07-29,P039,Cold Beverages,2,4,300,0,Humid,Monsoon,Low,No,No
2024-07-29,P038,Utilities,7,8,450,0,Humid,Monsoon,High,No,No
2024-07-29,P022,Travel Necessaries,3,5,2500,0,Humid,Monsoon,Medium,No,No
2024-07-29,P030,Groceries,16,18,150,0,Humid,Monsoon,High,No,No
2024-07-29,P001,Clothes,7,9,799,0,Humid,Monsoon,Medium,No,No
2024-07-29,P022,Travel Necessaries,5,6,2500,20,Humid,Monsoon,High,Yes,No
2024-07-29,P027,Beauty,8,11,100,0,Humid,Monsoon,High,No,No
2024-07-29,P009,Hot Beverages,4,5,120,0,Humid,Monsoon,Low,No,No
2024-07-29,P013,Utilities,4,4,300,0,Humid,Monsoon,High,No,No
2024-07-29,P008,Groceries,8,8,45,0,Humid,Monsoon,Medium,No,No
2024-07-29,P015,Utilities,0,3,2000,0,Humid,Monsoon,Low,No,No
2024-07-29,P022,Travel Necessaries,0,1,2500,0,Humid,Monsoon,Low,No,No
2024-07-29,P031,Groceries,8,11,220,0,Humid,Monsoon,Medium,No,No
2024-07-29,P031,Groceries,7,8,220,0,Humid,Monsoon,Low,No,No
2024-07-30,P015,Utilities,5,8,2000,10,Humid,Monsoon,High,Yes,No
2024-07-30,P040,Sweets,8,8,600,0,Humid,Monsoon,Medium,No,No
2024-07-30,P028,Sweets,3,6,250,0,Humid,Monsoon,Low,No,No
2024-07-30,P035,Groceries,6,8,260,0,Humid,Monsoon,Low,No,No
2024-07-30,P010,Hot Beverages,3,5,180,0,Humid,Monsoon,Low,No,No
2024-07-30,P012,Cold Beverages,6,6,35,0,Humid,Monsoon,Medium,No,No
2024-07-30,P034,Stationary,5,7,1200,0,Humid,Monsoon,Medium,No,No
2024-07-30,P036,Beauty,3,5,899,0,Humid,Monsoon,Medium,No,No
2024-07-30,P035,Groceries,13,14,260,0,Humid,Monsoon,Medium,No,No
2024-07-30,P029,Electronics,5,6,2800,25,Humid,Monsoon,High,Yes,No
2024-07-30,P025,Clothes,2,3,250,0,Humid,Monsoon,Low,No,No
2024-07-30,P005,Electronics,1,4,25000,0,Humid,Monsoon,Low,No,No
2024-07-30,P040,Sweets,6,6,600,0,Humid,Monsoon,Low,No,No
2024-07-30,P033,Clothes,5,6,899,0,Humid,Monsoon,Medium,No,No
2024-07-30,P034,Stationary,14,16,1200,0,Humid,Monsoon,High,No,No
2024-07-31,P037,Clothes,1,2,1500,0,Rainy,Monsoon,Low,No,No
2024-07-31,P033,Clothes,12,14,899,20,Rainy,Monsoon,High,Yes,No
2024-07-31,P012,Cold Beverages,2,2,35,0,Rainy,Monsoon,Low,No,No
2024-07-31,P031,Groceries,9,12,220,0,Rainy,Monsoon,Medium,No,No
2024-07-31,P035,Groceries,9,12,260,0,Rainy,Monsoon,Medium,No,No
2024-07-31,P028,Sweets,12,15,250,25,Rainy,Monsoon,Medium,Yes,No
2024-07-31,P026,Clothes,6,6,999,0,Rainy,Monsoon,Medium,No,No
2024-07-31,P005,Electronics,1,1,25000,0,Rainy,Monsoon,Low,No,No
2024-07-31,P013,Utilities,4,4,300,10,Rainy,Monsoon,High,Yes,No
2024-07-31,P025,Clothes,2,2,250,0,Rainy,Monsoon,Low,No,No
2024-07-31,P005,Electronics,3,4,25000,0,Rainy,Monsoon,Medium,No,No
2024-07-31,P027,Beauty,2,5,100,10,Rainy,Monsoon,Low,Yes,No
2024-07-31,P030,Groceries,9,9,150,15,Rainy,Monsoon,Medium,Yes,No
2024-07-31,P007,Groceries,10,13,250,25,Rainy,Monsoon,Medium,Yes,No
2024-07-31,P032,Groceries,14,17,120,20,Rainy,Monsoon,Medium,Yes,No
2024-07-31,P026,Clothes,9,11,999,10,Rainy,Monsoon,Medium,Yes,No
2024-07-31,P016,Utilities,0,3,35000,0,Rainy,Monsoon,Low,No,No
2024-08-01,P029,Electronics,0,2,2800,0,Rainy,Monsoon,Low,No,No
2024-08-01,P006,Electronics,2,2,3500,0,Rainy,Monsoon,Medium,No,No
2024-08-01,P037,Clothes,7,10,1500,0,Rainy,Monsoon,Medium,No,No
2024-08-01,P012,Cold Beverages,2,2,35,0,Rainy,Monsoon,Low,No,No
2024-08-01,P029,Electronics,2,5,2800,0,Rainy,Monsoon,Medium,No,No
2024-08-01,P007,Groceries,15,17,250,0,Rainy,Monsoon,Medium,No,No
2024-08-01,P040,Sweets,16,16,600,10,Rainy,Monsoon,High,Yes,No
2024-08-01,P021,Travel Necessaries,4,5,700,0,Rainy,Monsoon,High,No,No
2024-08-01,P013,Utilities,5,6,300,0,Rainy,Monsoon,High,No,No
2024-08-01,P039,Cold Beverages,3,3,300,0,Rainy,Monsoon,Low,No,No
2024-08-01,P026,Clothes,3,6,999,0,Rainy,Monsoon,Low,No,No
2024-08-01,P029,Electronics,2,5,2800,5,Rainy,Monsoon,Medium,Yes,No
2024-08-01,P026,Clothes,4,4,999,0,Rainy,Monsoon,Low,No,No
2024-08-01,P018,Makeup,4,6,499,20,Rainy,Monsoon,Medium,Yes,No
2024-08-01,P030,Groceries,15,17,150,0,Rainy,Monsoon,Medium,No,No
2024-08-01,P018,Makeup,4,6,499,0,Rainy,Monsoon,Medium,No,No
2024-08-01,P030,Groceries,8,9,150,0,Rainy,Monsoon,Medium,No,No
2024-08-02,P028,Sweets,3,4,250,0,Rainy,Monsoon,Low,No,No
2024-08-02,P028,Sweets,4,5,250,0,Rainy,Monsoon,Low,No,No
2024-08-02,P040,Sweets,6,7,600,0,Rainy,Monsoon,Low,No,No
2024-08-02,P013,Utilities,3,6,300,0,Rainy,Monsoon,Medium,No,No
2024-08-02,P022,Travel Necessaries,2,5,2500,0,Rainy,Monsoon,Medium,No,No
2024-08-02,P003,Clothes,9,11,499,10,Rainy,Monsoon,Medium,Yes,No
2024-08-02,P024,Sweets,8,9,400,0,Rainy,Monsoon,Medium,No,No
2024-08-02,P001,Clothes,2,3,799,0,Rainy,Monsoon,Low,No,No
2024-08-02,P019,Stationary,5,7,60,0,Rainy,Monsoon,Medium,No,No
2024-08-02,P031,Groceries,9,9,220,20,Rainy,Monsoon,Medium,Yes,No
2024-08-02,P020,Stationary,7,10,50,0,Rainy,Monsoon,Medium,No,No
2024-08-02,P006,Electronics,5,6,3500,15,Rainy,Monsoon,High,Yes,No
2024-08-02,P016,Utilities,4,5,35000,0,Rainy,Monsoon,High,No,No
2024-08-02,P015,Utilities,0,1,2000,0,Rainy,Monsoon,Low,No,No
2024-08-02,P011,Cold Beverages,4,4,20,0,Rainy,Monsoon,Low,No,No
2024-08-02,P013,Utilities,5,7,300,0,Rainy,Monsoon,High,No,No
2024-08-02,P020,Stationary,7,8,50,0,Rainy,Monsoon,Medium,No,No
2024-08-02,P008,Groceries,9,12,45,0,Rainy,Monsoon,Medium,No,No
2024-08-02,P021,Travel Necessaries,6,6,700,0,Rainy,Monsoon,High,No,No
2024-08-02,P037,Clothes,8,11,1500,0,Rainy,Monsoon,Medium,No,No
2024-08-03,P005,Electronics,4,5,25000,15,Rainy,Monsoon,High,Yes,Yes
2024-08-03,P009,Hot Beverages,1,2,120,0,Rainy,Monsoon,Low,No,Yes
2024-08-03,P031,Groceries,24,24,220,5,Rainy,Monsoon,High,Yes,Yes
2024-08-03,P011,Cold Beverages,14,15,20,25,Rainy,Monsoon,High,Yes,Yes
2024-08-03,P022,Travel Necessaries,1,4,2500,25,Rainy,Monsoon,Low,Yes,Yes
2024-08-03,P033,Clothes,4,5,899,25,Rainy,Monsoon,Low,Yes,Yes
2024-08-03,P029,Electronics,1,2,2800,0,Rainy,Monsoon,Low,No,Yes
2024-08-03,P025,Clothes,5,5,250,0,Rainy,Monsoon,Medium,No,Yes
2024-08-03,P040,Sweets,6,7,600,0,Rainy,Monsoon,Low,No,Yes
2024-08-03,P020,Stationary,4,4,50,0,Rainy,Monsoon,Low,No,Yes
2024-08-03,P018,Makeup,10,12,499,10,Rainy,Monsoon,High,Yes,Yes
2024-08-03,P009,Hot Beverages,6,9,120,0,Rainy,Monsoon,Medium,No,Yes
2024-08-03,P002,Clothes,7,8,1499,0,Rainy,Monsoon,Medium,No,Yes
2024-08-03,P013,Utilities,5,5,300,0,Rainy,Monsoon,High,No,Yes
2024-08-04,P025,Clothes,6,9,250,0,Humid,Monsoon,Medium,No,Yes
2024-08-04,P039,Cold Beverages,4,5,300,0,Humid,Monsoon,Low,No,Yes
2024-08-04,P007,Groceries,8,8,250,0,Humid,Monsoon,Medium,No,Yes
2024-08-04,P037,Clothes,4,7,1500,25,Humid,Monsoon,Low,Yes,Yes
2024-08-04,P018,Makeup,2,3,499,0,Humid,Monsoon,Low,No,Yes
2024-08-04,P008,Groceries,10,12,45,0,Humid,Monsoon,Medium,No,Yes
2024-08-04,P017,Beauty,4,4,199,5,Humid,Monsoon,Medium,Yes,Yes
2024-08-04,P014,Utilities,13,16,600,0,Humid,Monsoon,High,No,Yes
2024-08-04,P001,Clothes,12,15,799,0,Humid,Monsoon,High,No,Yes
2024-08-04,P018,Makeup,7,7,499,0,Humid,Monsoon,High,No,Yes
2024-08-04,P006,Electronics,2,3,3500,0,Humid,Monsoon,Medium,No,Yes
2024-08-04,P003,Clothes,3,3,499,15,Humid,Monsoon,Low,Yes,Yes
2024-08-04,P040,Sweets,5,7,600,0,Humid,Monsoon,Low,No,Yes
2024-08-04,P032,Groceries,7,7,120,0,Humid,Monsoon,Low,No,Yes
2024-08-04,P008,Groceries,6,8,45,0,Humid,Monsoon,Low,No,Yes
2024-08-04,P025,Clothes,6,7,250,0,Humid,Monsoon,Medium,No,Yes
2024-08-04,P003,Clothes,6,6,499,0,Humid,Monsoon,Medium,No,Yes
2024-08-04,P001,Clothes,6,8,799,0,Humid,Monsoon,Medium,No,Yes
2024-08-04,P028,Sweets,4,4,250,0,Humid,Monsoon,Low,No,Yes
2024-08-05,P036,Beauty,4,4,899,0,Humid,Monsoon,Medium,No,No
2024-08-05,P028,Sweets,5,7,250,0,Humid,Monsoon,Low,No,No
2024-08-05,P023,Sweets,4,6,600,0,Humid,Monsoon,Low,No,No
2024-08-05,P013,Utilities,3,3,300,0,Humid,Monsoon,Medium,No,No
2024-08-05,P027,Beauty,6,6,100,15,Humid,Monsoon,High,Yes,No
2024-08-05,P014,Utilities,10,10,600,25,Humid,Monsoon,High,Yes,No
2024-08-05,P013,Utilities,6,9,300,0,Humid,Monsoon,High,No,No
2024-08-05,P002,Clothes,4,6,1499,0,Humid,Monsoon,Low,No,No
2024-08-05,P014,Utilities,3,6,600,0,Humid,Monsoon,Medium,No,No
2024-08-05,P037,Clothes,6,8,1500,25,Humid,Monsoon,Medium,Yes,No
2024-08-05,P020,Stationary,5,6,50,0,Humid,Monsoon,Medium,No,No
2024-08-05,P014,Utilities,6,8,600,0,Humid,Monsoon,High,No,No
2024-08-05,P027,Beauty,3,3,100,0,Humid,Monsoon,Medium,No,No
2024-08-05,P007,Groceries,4,6,250,0,Humid,Monsoon,Low,No,No
2024-08-05,P026,Clothes,6,6,999,5,Humid,Monsoon,Medium,Yes,No
2024-08-06,P025,Clothes,4,4,250,0,Humid,Monsoon,Low,No,No
2024-08-06,P010,Hot Beverages,6,8,180,25,Humid,Monsoon,Medium,Yes,No
2024-08-06,P040,Sweets,4,6,600,0,Humid,Monsoon,Low,No,No
2024-08-06,P032,Groceries,9,9,120,0,Humid,Monsoon,Medium,No,No
2024-08-06,P026,Clothes,9,12,999,0,Humid,Monsoon,Medium,No,No
2024-08-06,P016,Utilities,1,1,35000,0,Humid,Monsoon,Low,No,No
2024-08-06,P013,Utilities,3,3,300,0,Humid,Monsoon,Medium,No,No
2024-08-06,P022,Travel Necessaries,1,4,2500,0,Humid,Monsoon,Low,No,No
2024-08-06,P011,Cold Beverages,7,7,20,0,Humid,Monsoon,Medium,No,No
2024-08-06,P026,Clothes,9,10,999,0,Humid,Monsoon,Medium,No,No
2024-08-06,P021,Travel Necessaries,1,1,700,0,Humid,Monsoon,Low,No,No
2024-08-06,P027,Beauty,2,4,100,0,Humid,Monsoon,Low,No,No
2024-08-06,P039,Cold Beverages,6,8,300,0,Humid,Monsoon,Medium,No,No
2024-08-06,P019,Stationary,7,8,60,15,Humid,Monsoon,Medium,Yes,No
2024-08-07,P010,Hot Beverages,6,9,180,25,Rainy,Monsoon,Medium,Yes,No
2024-08-07,P002,Clothes,3,5,1499,0,Rainy,Monsoon,Low,No,No
2024-08-07,P004,Electronics,1,4,15000,0,Rainy,Monsoon,Low,No,No
2024-08-07,P020,Stationary,1,2,50,0,Rainy,Monsoon,Low,No,No
2024-08-07,P029,Electronics,2,2,2800,0,Rainy,Monsoon,Medium,No,No
2024-08-07,P008,Groceries,13,13,45,0,Rainy,Monsoon,Medium,No,No
2024-08-07,P039,Cold Beverages,5,5,300,0,Rainy,Monsoon,Medium,No,No
2024-08-07,P013,Utilities,3,4,300,0,Rainy,Monsoon,Medium,No,No
2024-08-07,P039,Cold Beverages,3,3,300,0,Rainy,Monsoon,Low,No,No
2024-08-07,P036,Beauty,10,11,899,15,Rainy,Monsoon,High,Yes,No
2024-08-07,P021,Travel Necessaries,6,8,700,0,Rainy,Monsoon,High,No,No
2024-08-07,P003,Clothes,6,7,499,0,Rainy,Monsoon,Medium,No,No
2024-08-07,P031,Groceries,7,8,220,0,Rainy,Monsoon,Low,No,No
2024-08-08,P038,Utilities,2,4,450,0,Rainy,Monsoon,Medium,No,No
2024-08-08,P036,Beauty,5,8,899,5,Rainy,Monsoon,Medium,Yes,No
2024-08-08,P032,Groceries,6,6,120,0,Rainy,Monsoon,Low,No,No
2024-08-08,P003,Clothes,3,5,499,0,Rainy,Monsoon,Low,No,No
2024-08-08,P020,Stationary,6,6,50,0,Rainy,Monsoon,Medium,No,No
2024-08-08,P009,Hot Beverages,2,4,120,0,Rainy,Monsoon,Low,No,No
2024-08-08,P033,Clothes,8,8,899,0,Rainy,Monsoon,Medium,No,No
2024-08-08,P011,Cold Beverages,8,9,20,0,Rainy,Monsoon,Medium,No,No
2024-08-08,P037,Clothes,7,9,1500,0,Rainy,Monsoon,Medium,No,No
2024-08-08,P024,Sweets,8,10,400,0,Rainy,Monsoon,Medium,No,No
2024-08-08,P018,Makeup,2,3,499,25,Rainy,Monsoon,Low,Yes,No
2024-08-09,P008,Groceries,9,12,45,0,Rainy,Monsoon,Medium,No,No
2024-08-09,P022,Travel Necessaries,5,7,2500,5,Rainy,Monsoon,High,Yes,No
2024-08-09,P037,Clothes,6,6,1500,0,Rainy,Monsoon,Medium,No,No
2024-08-09,P027,Beauty,2,3,100,0,Rainy,Monsoon,Low,No,No
2024-08-09,P026,Clothes,3,4,999,0,Rainy,Monsoon,Low,No,No
2024-08-09,P005,Electronics,4,4,25000,0,Rainy,Monsoon,High,No,No
2024-08-09,P008,Groceries,6,8,45,25,Rainy,Monsoon,Low,Yes,No
2024-08-09,P032,Groceries,8,8,120,0,Rainy,Monsoon,Medium,No,No
2024-08-09,P040,Sweets,14,15,600,5,Rainy,Monsoon,High,Yes,No
2024-08-09,P015,Utilities,2,2,2000,25,Rainy,Monsoon,Medium,Yes,No
2024-08-10,P004,Electronics,0,2,15000,0,Cloudy,Monsoon,Low,No,Yes
2024-08-10,P032,Groceries,8,10,120,5,Cloudy,Monsoon,Medium,Yes,Yes
2024-08-10,P032,Groceries,9,9,120,25,Cloudy,Monsoon,Medium,Yes,Yes
2024-08-10,P010,Hot Beverages,5,8,180,0,Cloudy,Monsoon,Medium,No,Yes
2024-08-10,P028,Sweets,6,9,250,0,Cloudy,Monsoon,Low,No,Yes
2024-08-10,P011,Cold Beverages,3,3,20,0,Cloudy,Monsoon,Low,No,Yes
2024-08-10,P001,Clothes,2,4,799,0,Cloudy,Monsoon,Low,No,Yes
2024-08-10,P022,Travel Necessaries,3,5,2500,0,Cloudy,Monsoon,Medium,No,Yes
2024-08-10,P013,Utilities,10,10,300,0,Cloudy,Monsoon,High,No,Yes
2024-08-10,P039,Cold Beverages,7,9,300,0,Cloudy,Monsoon,Medium,No,Yes
2024-08-10,P026,Clothes,3,4,999,0,Cloudy,Monsoon,Low,No,Yes
2024-08-10,P004,Electronics,3,3,15000,10,Cloudy,Monsoon,Medium,Yes,Yes
2024-08-10,P014,Utilities,4,4,600,0,Cloudy,Monsoon,High,No,Yes
2024-08-10,P008,Groceries,6,9,45,0,Cloudy,Monsoon,Low,No,Yes
2024-08-10,P022,Travel Necessaries,1,4,2500,0,Cloudy,Monsoon,Low,No,Yes
2024-08-10,P033,Clothes,8,11,899,15,Cloudy,Monsoon,Medium,Yes,Yes
2024-08-10,P015,Utilities,2,3,2000,0,Cloudy,Monsoon,Medium,No,Yes
2024-08-10,P025,Clothes,4,4,250,0,Cloudy,Monsoon,Low,No,Yes
2024-08-10,P019,Stationary,5,7,60,0,Cloudy,Monsoon,Medium,No,Yes
2024-08-10,P030,Groceries,6,7,150,0,Cloudy,Monsoon,Low,No,Yes
2024-08-11,P016,Utilities,10,12,35000,20,Rainy,Monsoon,High,Yes,Yes
2024-08-11,P032,Groceries,9,9,120,0,Rainy,Monsoon,Medium,No,Yes
2024-08-11,P017,Beauty,3,5,199,15,Rainy,Monsoon,Medium,Yes,Yes
2024-08-11,P021,Travel Necessaries,3,4,700,0,Rainy,Monsoon,Medium,No,Yes
2024-08-11,P030,Groceries,19,22,150,0,Rainy,Monsoon,High,No,Yes
2024-08-11,P002,Clothes,9,9,1499,0,Rainy,Monsoon,Medium,No,Yes
2024-08-11,P034,Stationary,6,7,1200,0,Rainy,Monsoon,Medium,No,Yes
2024-08-11,P037,Clothes,1,2,1500,0,Rainy,Monsoon,Low,No,Yes
2024-08-11,P016,Utilities,2,3,35000,0,Rainy,Monsoon,Medium,No,Yes
2024-08-11,P024,Sweets,19,22,400,15,Rainy,Monsoon,High,Yes,Yes
2024-08-11,P036,Beauty,3,5,899,0,Rainy,Monsoon,Medium,No,Yes
2024-08-11,P024,Sweets,11,11,400,0,Rainy,Monsoon,Medium,No,Yes
2024-08-11,P030,Groceries,7,7,150,0,Rainy,Monsoon,Low,No,Yes
2024-08-11,P036,Beauty,3,5,899,0,Rainy,Monsoon,Medium,No,Yes
2024-08-11,P009,Hot Beverages,5,6,120,10,Rainy,Monsoon,Medium,Yes,Yes
2024-08-12,P002,Clothes,7,8,1499,0,Rainy,Monsoon,Medium,No,No
2024-08-12,P001,Clothes,2,5,799,0,Rainy,Monsoon,Low,No,No
2024-08-12,P020,Stationary,10,11,50,15,Rainy,Monsoon,High,Yes,No
2024-08-12,P012,Cold Beverages,12,15,35,0,Rainy,Monsoon,High,No,No
2024-08-12,P040,Sweets,5,8,600,0,Rainy,Monsoon,Low,No,No
2024-08-12,P030,Groceries,3,6,150,0,Rainy,Monsoon,Low,No,No
2024-08-12,P028,Sweets,9,11,250,25,Rainy,Monsoon,Medium,Yes,No
2024-08-12,P009,Hot Beverages,4,7,120,0,Rainy,Monsoon,Low,No,No
2024-08-12,P030,Groceries,7,7,150,0,Rainy,Monsoon,Low,No,No
2024-08-12,P020,Stationary,7,9,50,10,Rainy,Monsoon,Medium,Yes,No
2024-08-12,P005,Electronics,0,2,25000,0,Rainy,Monsoon,Low,No,No
2024-08-12,P002,Clothes,5,5,1499,10,Rainy,Monsoon,Medium,Yes,No
2024-08-12,P018,Makeup,4,5,499,0,Rainy,Monsoon,Medium,No,No
2024-08-12,P015,Utilities,6,6,2000,10,Rainy,Monsoon,High,Yes,No
2024-08-12,P024,Sweets,8,9,400,0,Rainy,Monsoon,Medium,No,No
2024-08-13,P030,Groceries,15,15,150,10,Humid,Monsoon,Medium,Yes,No
2024-08-13,P008,Groceries,7,10,45,25,Humid,Monsoon,Low,Yes,No
2024-08-13,P008,Groceries,7,9,45,5,Humid,Monsoon,Low,Yes,No
2024-08-13,P038,Utilities,4,7,450,0,Humid,Monsoon,High,No,No
2024-08-13,P020,Stationary,7,10,50,0,Humid,Monsoon,Medium,No,No
2024-08-13,P028,Sweets,6,9,250,0,Humid,Monsoon,Low,No,No
2024-08-13,P027,Beauty,5,5,100,0,Humid,Monsoon,Medium,No,No
2024-08-13,P020,Stationary,6,6,50,0,Humid,Monsoon,Medium,No,No
2024-08-13,P014,Utilities,10,10,600,0,Humid,Monsoon,High,No,No
2024-08-13,P015,Utilities,3,4,2000,0,Humid,Monsoon,Medium,No,No
2024-08-13,P031,Groceries,11,11,220,0,Humid,Monsoon,Medium,No,No
2024-08-13,P009,Hot Beverages,11,11,120,10,Humid,Monsoon,High,Yes,No
2024-08-13,P021,Travel Necessaries,3,5,700,10,Humid,Monsoon,Medium,Yes,No
2024-08-13,P040,Sweets,2,5,600,0,Humid,Monsoon,Low,No,No
2024-08-13,P003,Clothes,6,6,499,0,Humid,Monsoon,Medium,No,No
2024-08-13,P014,Utilities,3,3,600,0,Humid,Monsoon,Medium,No,No
